province_th,province_en,region,rice_type,year,production,yield,area,area_planted,yield_planted,price,price_low,price_high,price_low_alt,price_high_alt,price_basis,source,source_title,source_url,source_note,source_date
สกลนคร,Sakon Nakhon,northeast,jasmine,2567,178498,348,513558,539218,331,0,,,,,,oae_stats_2568_table_1_4,สถิติการเกษตรของประเทศไทย ปี 2568 · ตารางที่ 1.4 ข้าวนาปีแยกพันธุ์,https://www.oae.go.th,"Official OAE data Table 1.4, ข้าวเจ้าหอมมะลิ (in-area + outside-area combined)",
สกลนคร,Sakon Nakhon,northeast,jasmine,2568,177763,346,514165,538675,330,0,,,,,,oae_stats_2568_table_1_4,สถิติการเกษตรของประเทศไทย ปี 2568 · ตารางที่ 1.4 ข้าวนาปีแยกพันธุ์,https://www.oae.go.th,"Official OAE data Table 1.4, ข้าวเจ้าหอมมะลิ (in-area + outside-area combined)",2 มีนาคม 2569 (กรมการข้าว)
สกลนคร,Sakon Nakhon,northeast,jasmine,2569,184014,344,534195,541384,340,0,,,,,,estimated_trend,ประมาณการแนวโน้ม (avg YoY 2565–2567),,"Trend estimation: production×(1+-0.0071)^2, yield×(1+0.0000)^2, area×(1+-0.0072)^2",
อุดรธานี,Udon Thani,northeast,white,2565,17718,578,30632,30755,576,0,,,,,,oae_stats_table_1_4,สถิติการเกษตรของประเทศไทย ปี 2567 · ตารางที่ 1.4 ข้าวนาปีแยกพันธุ์,https://catalog.oae.go.th/dataset/ba103542-830f-418a-b614-9645ebbe1a93/resource/4d5d1421-bb3b-4635-a43d-f6167d619db1/download/fd747711b82231d4.pdf,"direct province row from OAE Agricultural Statistics 2024 Table 1.4, rice type = ข้าวเจ้าอื่นๆ",
อุดรธานี,Udon Thani,northeast,white,2566,15604,576,27069,27142,575,0,,,,,,oae_stats_2568_table_1_4,สถิติการเกษตรของประเทศไทย ปี 2568 · ตารางที่ 1.4 ข้าวนาปีแยกพันธุ์,https://www.oae.go.th,"Official OAE data Table 1.4, ข้าวเจ้าอื่นๆ (other white rice, excl. glutinous & Pathum Thani 1)",
อุดรธานี,Udon Thani,northeast,white,2567,14853,578,25713,26042,570,0,,,,,,oae_stats_2568_table_1_4,สถิติการเกษตรของประเทศไทย ปี 2568 · ตารางที่ 1.4 ข้าวนาปีแยกพันธุ์,https://www.oae.go.th,"Official OAE data Table 1.4, ข้าวเจ้าอื่นๆ (other white rice, excl. glutinous & Pathum Thani 1)",
อุดรธานี,Udon Thani,northeast,white,2568,14849,576,25776,26142,568,0,,,,,,oae_stats_2568_table_1_4,สถิติการเกษตรของประเทศไทย ปี 2568 · ตารางที่ 1.4 ข้าวนาปีแยกพันธุ์,https://www.oae.go.th,"Official OAE data Table 1.4, ข้าวเจ้าอื่นๆ (other white rice, excl. glutinous & Pathum Thani 1)",2 มีนาคม 2569 (กรมการข้าว)
อุดรธานี,Udon Thani,northeast,white,2569,13585,570,23888,23839,570,0,,,,,,estimated_trend,ประมาณการแนวโน้ม (avg YoY 2565–2567),,"Trend estimation: production×(1+-0.0634)^2, yield×(1+-0.0035)^2, area×(1+-0.0594)^2",
อุดรธานี,Udon Thani,northeast,jasmine,2565,147053,370,397716,403837,364,0,,,,,,oae_stats_table_1_4,สถิติการเกษตรของประเทศไทย ปี 2567 · ตารางที่ 1.4 ข้าวนาปีแยกพันธุ์,https://catalog.oae.go.th/dataset/ba103542-830f-418a-b614-9645ebbe1a93/resource/4d5d1421-bb3b-4635-a43d-f6167d619db1/download/fd747711b82231d4.pdf,sum of OAE Agricultural Statistics 2024 Table 1.4 province rows: ข้าวเจ้าหอมมะลิในพื้นที่ + ข้าวเจ้าหอมมะลินอกพื้นที่,
อุดรธานี,Udon Thani,northeast,jasmine,2566,144853,367,394304,402992,359,0,,,,,,oae_stats_2568_table_1_4,สถิติการเกษตรของประเทศไทย ปี 2568 · ตารางที่ 1.4 ข้าวนาปีแยกพันธุ์,https://www.oae.go.th,"Official OAE data Table 1.4, ข้าวเจ้าหอมมะลิ (in-area + outside-area combined)",
อุดรธานี,Udon Thani,northeast,jasmine,2567,136579,369,370113,386310,354,0,,,,,,oae_stats_2568_table_1_4,สถิติการเกษตรของประเทศไทย ปี 2568 · ตารางที่ 1.4 ข้าวนาปีแยกพันธุ์,https://www.oae.go.th,"Official OAE data Table 1.4, ข้าวเจ้าหอมมะลิ (in-area + outside-area combined)",
อุดรธานี,Udon Thani,northeast,jasmine,2568,135996,367,370792,387452,351,16000,15500,16500,,,moisture_15_pct,oae_stats_2568_table_1_4,สถิติการเกษตรของประเทศไทย ปี 2568 · ตารางที่ 1.4 ข้าวนาปีแยกพันธุ์,https://www.oae.go.th,"Official OAE data Table 1.4, ข้าวเจ้าหอมมะลิ (in-area + outside-area combined)",2 มีนาคม 2569 (กรมการข้าว)
อุดรธานี,Udon Thani,northeast,jasmine,2569,140077,358,390291,400217,350,16100,15500,16700,,,moisture_15_pct,estimated_trend,ประมาณการแนวโน้ม (avg YoY 2565–2567),,"Trend estimation: production×(1+-0.0121)^2, yield×(1+-0.0081)^2, area×(1+-0.0047)^2",
หนองบัวลำภู,Nong Bua Lam Phu,northeast,white,2565,7296,434,16824,16842,433,0,,,,,,oae_stats_table_1_4,สถิติการเกษตรของประเทศไทย ปี 2567 · ตารางที่ 1.4 ข้าวนาปีแยกพันธุ์,https://catalog.oae.go.th/dataset/ba103542-830f-418a-b614-9645ebbe1a93/resource/4d5d1421-bb3b-4635-a43d-f6167d619db1/download/fd747711b82231d4.pdf,"direct province row from OAE Agricultural Statistics 2024 Table 1.4, rice type = ข้าวเจ้าอื่นๆ",
หนองบัวลำภู,Nong Bua Lam Phu,northeast,white,2566,7007,453,15481,15638,448,0,,,,,,oae_stats_2568_table_1_4,สถิติการเกษตรของประเทศไทย ปี 2568 · ตารางที่ 1.4 ข้าวนาปีแยกพันธุ์,https://www.oae.go.th,"Official OAE data Table 1.4, ข้าวเจ้าอื่นๆ (other white rice, excl. glutinous & Pathum Thani 1)",
หนองบัวลำภู,Nong Bua Lam Phu,northeast,white,2567,5044,478,10554,10571,477,0,,,,,,oae_stats_2568_table_1_4,สถิติการเกษตรของประเทศไทย ปี 2568 · ตารางที่ 1.4 ข้าวนาปีแยกพันธุ์,https://www.oae.go.th,"Official OAE data Table 1.4, ข้าวเจ้าอื่นๆ (other white rice, excl. glutinous & Pathum Thani 1)",
หนองบัวลำภู,Nong Bua Lam Phu,northeast,white,2568,5047,476,10595,10648,474,0,,,,,,oae_stats_2568_table_1_4,สถิติการเกษตรของประเทศไทย ปี 2568 · ตารางที่ 1.4 ข้าวนาปีแยกพันธุ์,https://www.oae.go.th,"Official OAE data Table 1.4, ข้าวเจ้าอื่นๆ (other white rice, excl. glutinous & Pathum Thani 1)",2 มีนาคม 2569 (กรมการข้าว)
หนองบัวลำภู,Nong Bua Lam Phu,northeast,white,2569,6688,479,13987,14252,470,0,,,,,,estimated_trend,ประมาณการแนวโน้ม (avg YoY 2565–2567),,"Trend estimation: production×(1+-0.0214)^2, yield×(1+0.0252)^2, area×(1+-0.0448)^2",
หนองบัวลำภู,Nong Bua Lam Phu,northeast,jasmine,2565,52993,349,151818,160026,331,0,,,,,,oae_stats_table_1_4,สถิติการเกษตรของประเทศไทย ปี 2567 · ตารางที่ 1.4 ข้าวนาปีแยกพันธุ์,https://catalog.oae.go.th/dataset/ba103542-830f-418a-b614-9645ebbe1a93/resource/4d5d1421-bb3b-4635-a43d-f6167d619db1/download/fd747711b82231d4.pdf,sum of OAE Agricultural Statistics 2024 Table 1.4 province rows: ข้าวเจ้าหอมมะลิในพื้นที่ + ข้าวเจ้าหอมมะลินอกพื้นที่,
หนองบัวลำภู,Nong Bua Lam Phu,northeast,jasmine,2566,53882,357,150777,156821,344,0,,,,,,oae_stats_2568_table_1_4,สถิติการเกษตรของประเทศไทย ปี 2568 · ตารางที่ 1.4 ข้าวนาปีแยกพันธุ์,https://www.oae.go.th,"Official OAE data Table 1.4, ข้าวเจ้าหอมมะลิ (in-area + outside-area combined)",
หนองบัวลำภู,Nong Bua Lam Phu,northeast,jasmine,2567,50233,364,138004,139909,359,0,,,,,,oae_stats_2568_table_1_4,สถิติการเกษตรของประเทศไทย ปี 2568 · ตารางที่ 1.4 ข้าวนาปีแยกพันธุ์,https://www.oae.go.th,"Official OAE data Table 1.4, ข้าวเจ้าหอมมะลิ (in-area + outside-area combined)",
หนองบัวลำภู,Nong Bua Lam Phu,northeast,jasmine,2568,49898,363,137467,140559,355,0,,,,,,oae_stats_2568_table_1_4,สถิติการเกษตรของประเทศไทย ปี 2568 · ตารางที่ 1.4 ข้าวนาปีแยกพันธุ์,https://www.oae.go.th,"Official OAE data Table 1.4, ข้าวเจ้าหอมมะลิ (in-area + outside-area combined)",2 มีนาคม 2569 (กรมการข้าว)
หนองบัวลำภู,Nong Bua Lam Phu,northeast,jasmine,2569,55094,365,150830,152401,362,0,,,,,,estimated_trend,ประมาณการแนวโน้ม (avg YoY 2565–2567),,"Trend estimation: production×(1+0.0098)^2, yield×(1+0.0115)^2, area×(1+-0.0016)^2",
นครพนม,Nakhon Phanom,northeast,white,2565,21299,453,47069,47135,452,0,,,,,,oae_stats_table_1_4,สถิติการเกษตรของประเทศไทย ปี 2567 · ตารางที่ 1.4 ข้าวนาปีแยกพันธุ์,https://catalog.oae.go.th/dataset/ba103542-830f-418a-b614-9645ebbe1a93/resource/4d5d1421-bb3b-4635-a43d-f6167d619db1/download/fd747711b82231d4.pdf,"direct province row from OAE Agricultural Statistics 2024 Table 1.4, rice type = ข้าวเจ้าอื่นๆ",
นครพนม,Nakhon Phanom,northeast,white,2566,21071,449,46979,47040,448,0,,,,,,oae_stats_2568_table_1_4,สถิติการเกษตรของประเทศไทย ปี 2568 · ตารางที่ 1.4 ข้าวนาปีแยกพันธุ์,https://www.oae.go.th,"Official OAE data Table 1.4, ข้าวเจ้าอื่นๆ (other white rice, excl. glutinous & Pathum Thani 1)",
นครพนม,Nakhon Phanom,northeast,white,2567,19491,456,42726,44452,438,0,,,,,,oae_stats_2568_table_1_4,สถิติการเกษตรของประเทศไทย ปี 2568 · ตารางที่ 1.4 ข้าวนาปีแยกพันธุ์,https://www.oae.go.th,"Official OAE data Table 1.4, ข้าวเจ้าอื่นๆ (other white rice, excl. glutinous & Pathum Thani 1)",
นครพนม,Nakhon Phanom,northeast,white,2568,19388,453,42786,44569,435,0,,,,,,oae_stats_2568_table_1_4,สถิติการเกษตรของประเทศไทย ปี 2568 · ตารางที่ 1.4 ข้าวนาปีแยกพันธุ์,https://www.oae.go.th,"Official OAE data Table 1.4, ข้าวเจ้าอื่นๆ (other white rice, excl. glutinous & Pathum Thani 1)",2 มีนาคม 2569 (กรมการข้าว)
นครพนม,Nakhon Phanom,northeast,white,2569,20258,441,45783,46646,434,0,,,,,,estimated_trend,ประมาณการแนวโน้ม (avg YoY 2565–2567),,"Trend estimation: production×(1+-0.0124)^2, yield×(1+-0.0066)^2, area×(1+-0.0069)^2",
นครพนม,Nakhon Phanom,northeast,jasmine,2565,227063,334,680543,682816,333,0,,,,,,oae_stats_table_1_4,สถิติการเกษตรของประเทศไทย ปี 2567 · ตารางที่ 1.4 ข้าวนาปีแยกพันธุ์,https://catalog.oae.go.th/dataset/ba103542-830f-418a-b614-9645ebbe1a93/resource/4d5d1421-bb3b-4635-a43d-f6167d619db1/download/fd747711b82231d4.pdf,sum of OAE Agricultural Statistics 2024 Table 1.4 province rows: ข้าวเจ้าหอมมะลิในพื้นที่ + ข้าวเจ้าหอมมะลินอกพื้นที่,
นครพนม,Nakhon Phanom,northeast,jasmine,2566,215337,332,647869,676923,318,0,,,,,,oae_stats_2568_table_1_4,สถิติการเกษตรของประเทศไทย ปี 2568 · ตารางที่ 1.4 ข้าวนาปีแยกพันธุ์,https://www.oae.go.th,"Official OAE data Table 1.4, ข้าวเจ้าหอมมะลิ (in-area + outside-area combined)",
นครพนม,Nakhon Phanom,northeast,jasmine,2567,206192,335,614666,670334,308,0,,,,,,oae_stats_2568_table_1_4,สถิติการเกษตรของประเทศไทย ปี 2568 · ตารางที่ 1.4 ข้าวนาปีแยกพันธุ์,https://www.oae.go.th,"Official OAE data Table 1.4, ข้าวเจ้าหอมมะลิ (in-area + outside-area combined)",
